path_tag,path_build,path_series,path_seed,path_arm,path_client,window_normalization,cohort_fingerprint,extra_flags,started,affiliation_f1,affiliation_precision,affiliation_recall,auprc,auroc,best_f1,buffer,detection_delay_mean,entity_count,event_f1,event_precision,event_recall,f1,fpr,n_neg_labels,n_pos_labels,paper_top1_acc_at_100,paper_top1_acc_at_64,paper_top3_acc_at_100,paper_top3_acc_at_64,paper_top5_acc_at_100,paper_top5_acc_at_64,pate,pate_f1,precision,recall,seed,threshold,threshold_q,use_impulse_term,vus_pr,vus_roc
ucr001_v1,ucr_split,ucr_001,seed0,federated,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6463446749556574,0.4778196287290561,0.9985178858277078,0.4976915930392417,0.8481414844109012,0.5130023640661938,64,0.0,1,0.1111111111111111,0.058823529411764705,1.0,0.36936936936936937,0.026916285597862997,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.37173971288607555,0.5720540696042034,0.2564102564102564,0.6602254428341385,7,52.50284074366095,0.99,True,0.46855413947747276,0.8642254295407464
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6581222071162686,0.4908819726243929,0.9982035355553364,0.4205911025312288,0.8392430256954146,0.4748338081671415,64,30.0,1,0.10256410256410257,0.05405405405405406,1.0,0.38561686298822073,0.01541630823561371,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.40653658952446964,0.4813280771190765,0.31350806451612906,0.500805152979066,7,48.15995789094567,0.99,True,0.360955218357951,0.8458040195459412
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.742626524820785,0.5915728332021684,0.9972726173034826,0.199846366248715,0.804692751042266,0.35980861244019136,64,56.0,1,0.37037037037037035,0.22727272727272727,1.0,0.3484251968503937,0.004935029655453434,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.34898157569268873,0.22378982666547176,0.4481012658227848,0.28502415458937197,7,58.97793418619324,0.99,True,0.20860631329042603,0.8085163695554314
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.657232286472101,0.48985997779541257,0.9983383058876732,0.483021841170292,0.8213609888636119,0.507399577167019,64,26.0,1,0.18181818181818182,0.1,1.0,0.32389791183294664,0.02682573459501064,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.3371209265954649,0.5520732826035338,0.227509778357236,0.5619967793880838,7,51.28426436942548,0.99,True,0.45448431361203856,0.8360360407247106
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7177480747775029,0.5602668744095379,0.9983733195723082,0.5321887010633211,0.8474466403427173,0.5194805194805195,64,27.0,1,0.16666666666666669,0.09090909090909091,1.0,0.48020113136392206,0.013310997419296419,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.5105682874519198,0.6353122352644314,0.3938144329896907,0.6151368760064412,7,51.31957189589732,0.99,True,0.5007841428565264,0.8599829321747307
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.9156902764479434,0.8458689646719405,0.9980752898469842,0.5322340134380672,0.8213655455767184,0.5866666666666667,64,37.0,1,0.3076923076923077,0.18181818181818182,1.0,0.5789473684210527,0.001833657807760221,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.6303205649819675,0.62134759006035,0.779291553133515,0.4605475040257649,7,50.13775734997191,0.99,True,0.49652465446975746,0.8310176738368087
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only_ema,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.5772575859712369,0.405987770289236,0.9984729144524734,0.4426565619417801,0.8313170060105598,0.5077720207253885,64,5.0,1,0.09756097560975609,0.05128205128205128,1.0,0.21052631578947367,0.06329515099379726,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.21070891482099835,0.5097180444345946,0.12570356472795496,0.6473429951690821,7,43.254684454862776,0.99,True,0.3908963702711568,0.840394349892342
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only_ema,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7475599643630859,0.5976812684471777,0.9977669069993038,0.22446894071885276,0.7897359782100167,0.35374149659863946,64,73.0,1,0.163265306122449,0.08888888888888889,1.0,0.3411580594679186,0.009937972563046136,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.3417411958046996,0.2377058737576746,0.3318112633181126,0.35104669887278583,7,57.805458019107334,0.99,True,0.21417681046853068,0.7964318631497324
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only_ema,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7353458438994065,0.582140099417896,0.9979949093553582,0.4276783603514601,0.8178515177901007,0.483173076923077,64,52.0,1,0.07407407407407407,0.038461538461538464,1.0,0.3595505617977528,0.012382849640059763,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.37905335373377425,0.48721946509585384,0.31880448318804483,0.41223832528180354,7,51.40581869111781,0.99,True,0.4019938511583696,0.827423524254046
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only_ema,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,0.9608874961399022,0.927208256717248,0.9971056372571488,0.32156491083880684,0.8211411365696494,0.34782608695652173,64,137.0,1,0.7272727272727273,0.5714285714285714,1.0,0.27755102040816326,0.0002716530085570698,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.2804355106487871,0.3349561308523278,0.8947368421052632,0.1642512077294686,7,50.212908204632704,0.99,True,0.26451467524372574,0.8349996030264485
ucr001_v1,ucr_split,ucr_001,seed0,federated_cb_only_ema,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6166738095941442,0.4460888909768195,0.998502248299149,0.3248196361994126,0.8570059318197611,0.42965779467680615,64,20.0,1,0.1702127659574468,0.09302325581395349,1.0,0.35634328358208955,0.025829673563634716,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.3697260403726802,0.3779174411340188,0.2508207485226527,0.6151368760064412,7,52.56159293758375,0.99,True,0.3053629039715401,0.8690546063268482
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_only,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6920149419993695,0.5298433009636493,0.997247058032666,0.19410510528552077,0.821092726049606,0.367003367003367,64,56.0,1,0.6046511627906976,0.43333333333333335,1.0,0.28714859437751006,0.005251958165436682,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.2900193967623349,0.21523468971906268,0.38133333333333336,0.23027375201288244,7,86.18419519205882,0.99,True,0.20098697253486877,0.8341038075513277
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_only,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.5778219755883194,0.4068867258715632,0.9964256024807232,0.048483220231139525,0.767672227533527,0.11075514874141877,64,163.0,1,0.1090909090909091,0.057692307692307696,1.0,0.03781094527363184,0.008262779010277539,44174,621,0.0,0.0,0.0,0.0,0.0,0.0,0.03814126533255921,0.05064706254509519,0.049479166666666664,0.030595813204508857,7,49.652032557477476,0.99,True,0.05052936256472448,0.7802226165922914
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_only,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6290994598102458,0.4594296853021174,0.9974705129235186,0.12380176708989904,0.7960236954914129,0.3031784841075794,64,4.0,1,0.2711864406779661,0.1568627450980392,1.0,0.11993243243243243,0.01113777335083986,44174,621,0.0,0.0,0.0,0.0,0.0,0.0,0.12039460867167429,0.14496671548718776,0.1261101243339254,0.1143317230273752,7,56.438111088872006,0.99,True,0.13242444233694112,0.8136673207478199
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_only,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,0.767129724414987,0.62286346290163,0.9983699763765472,0.3715254654332747,0.8325398090861151,0.49416909620991256,64,38.0,1,0.5,0.3333333333333333,1.0,0.4790322580645161,0.007289355729614705,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.48002601110907483,0.4015457920811517,0.4798061389337641,0.4782608695652174,7,81.0048044141134,0.99,True,0.35465239409307436,0.8476964406720381
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_only,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.9924995431486342,0.9879173526621274,0.9971244382397607,0.45946164926476907,0.8256599742768078,0.48075117370892023,64,98.0,1,0.9411764705882353,0.8888888888888888,1.0,0.18394160583941604,2.263775071308915e-05,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.1861543835215168,0.4909431544543005,0.984375,0.10144927536231885,7,93.92864185671017,0.99,True,0.4122095893491404,0.8455553177608339
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_sharedprior,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.952421795709068,0.9108116850979409,0.998015795341778,0.5461419800069267,0.8328062856685833,0.5617977528089888,64,60.0,1,0.6153846153846153,0.4444444444444444,1.0,0.5191873589164786,0.0007923212749581202,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.5224717374877735,0.5882672364858632,0.8679245283018868,0.37037037037037035,7,114.9215437618891,0.99,True,0.5204840365607007,0.8483812909949374
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_sharedprior,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.9269224830623916,0.8653230775817384,0.9979641555491926,0.5581889968960184,0.8226513771079628,0.5848375451263538,64,108.0,1,0.3846153846153846,0.23809523809523808,1.0,0.5147864184008762,0.0012903517906460815,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.5453420608844969,0.5968698843371458,0.8047945205479452,0.3784219001610306,7,117.6039180668194,0.99,True,0.5206542200605951,0.8402844589326413
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_sharedprior,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.5823222433148165,0.41200654834989026,0.992675453519783,0.33032643846948817,0.8260888885680963,0.45924627519719546,64,386.0,1,0.33333333333333337,0.2,1.0,0.00315955766192733,0.0002490152578439806,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.0031695357872300557,0.3339976295710438,0.08333333333333333,0.001610305958132045,7,121.48418796062474,0.99,True,0.3342459710291201,0.8419794784199006
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_sharedprior,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,,,,0.2832743533172553,0.8383716727883372,0.44717109747784595,64,621.0,1,0.0,0.0,0.0,0.0,0.0,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.29404132502634606,0.0,0.0,7,187.17554441054665,0.99,True,0.29198596987148423,0.8570146264431673
ucr001_v1,ucr_split,ucr_001,seed0,federated_fedavg_cb_sharedprior,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,,,,0.1878557377548458,0.8164262508377972,0.3762039660056657,64,621.0,1,0.0,0.0,0.0,0.0,0.0,44174,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19728198002230735,0.0,0.0,7,160.56392497618995,0.99,True,0.19671105720092424,0.83266235650433
ucr001_v1,ucr_split,ucr_001,seed0,federated_shared,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7555677690211148,0.6080415615225103,0.9976140905995267,0.291915514487019,0.7532901473582693,0.4248888888888888,64,52.0,1,0.5454545454545454,0.375,1.0,0.41100917431192663,0.005546248924706841,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.41185491441264704,0.3250945172203049,0.47761194029850745,0.3607085346215781,7,122.01870726299778,0.99,True,0.23847774659848023,0.7545498776756395
ucr001_v1,ucr_split,ucr_001,seed0,federated_shared,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7398382555213879,0.5881030554498511,0.9970971354743806,0.3137228230922931,0.785322929154339,0.3723404255319149,64,69.0,1,0.33333333333333337,0.2,1.0,0.31611570247933884,0.004391723638339295,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.3327791633048472,0.3443848293060353,0.4409221902017291,0.2463768115942029,7,128.78397771259142,0.99,True,0.24623864633565862,0.8025463966976846
ucr001_v1,ucr_split,ucr_001,seed0,federated_shared,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6191663632544733,0.448742823587648,0.9983011532767183,0.26456616104080044,0.8142329772316721,0.4267569856054192,64,17.0,1,0.1875,0.10344827586206896,1.0,0.3618190904547726,0.02304523022592475,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.3786438437291623,0.3215470560625281,0.26231884057971017,0.5829307568438004,7,99.39879064507788,0.99,True,0.27631433540148637,0.8242092450063672
ucr001_v1,ucr_split,ucr_001,seed0,federated_shared,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6420005548490164,0.473171300813895,0.998140877596077,0.32914151518593193,0.8084469722901536,0.39659178931061195,64,40.0,1,0.23076923076923078,0.13043478260869565,1.0,0.3663929248262792,0.015212568479195908,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.36670071830623774,0.36939126397669036,0.30145530145530147,0.4669887278582931,7,92.57409370094541,0.99,True,0.2715129803812059,0.8183099841130203
ucr001_v1,ucr_split,ucr_001,seed0,federated_shared,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6045028734895256,0.43347466361213993,0.9984386377088396,0.3595705561287682,0.85281284441916,0.499484004127967,64,13.0,1,0.1111111111111111,0.058823529411764705,1.0,0.3534100974313552,0.028025535382804365,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.3536720101437298,0.4312618587665086,0.24373854612095297,0.642512077294686,7,63.48161517252527,0.99,True,0.3683241167903795,0.865286659685177
ucr001_v1,ucr_split,ucr_001,seed0,local,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6320176985985286,0.4623504403322589,0.9983958052599253,0.17894843865088714,0.8251130957966181,0.3770819453697536,64,4.0,1,0.17391304347826084,0.09523809523809523,1.0,0.31894593366651525,0.02782179562638656,44174,621,0.0,0.0,0.0,0.0,1.0,0.0,0.3193832672256799,0.19740578864281844,0.2221518987341772,0.5652173913043478,7,117.27206628004706,0.99,True,0.19286474832561046,0.8410638609541007
ucr001_v1,ucr_split,ucr_001,seed0,local,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6372553188162529,0.4679723372907428,0.9984214544015958,0.41710336315445246,0.8425312227804742,0.4869888475836431,64,5.0,1,0.14285714285714288,0.07692307692307693,1.0,0.30859199280251914,0.028500928147779235,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.30892929370546035,0.4600122109911217,0.21410736579275905,0.5523349436392915,7,108.19219558278712,0.99,True,0.3918441907167972,0.856497804126381
ucr001_v1,ucr_split,ucr_001,seed0,local,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7781504082689985,0.6376100994797681,0.9981627701360591,0.5311872053451577,0.8427403212315053,0.5543237250554324,64,30.0,1,0.20689655172413793,0.11538461538461539,1.0,0.5041597337770383,0.006293294698238783,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.5412750463692794,0.583557255926178,0.5215146299483648,0.48792270531400966,7,124.8084554958344,0.99,True,0.49481440924508624,0.8585733662564464
ucr001_v1,ucr_split,ucr_001,seed0,local,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7382066973061691,0.5856383163824743,0.9982732393895325,0.42959697034154537,0.8268136611279636,0.4818181818181818,64,39.0,1,0.3157894736842105,0.1875,1.0,0.4611837048424289,0.008602345270973876,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.46187266465019133,0.4637590955560644,0.4411764705882353,0.4830917874396135,7,114.32648355325068,0.99,True,0.3704719384395975,0.8423912918442091
ucr001_v1,ucr_split,ucr_001,seed0,local,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6825503453349697,0.5185268922999237,0.9983562081617475,0.3146747329262128,0.8235959655080877,0.4358108108108108,64,32.0,1,0.20512820512820512,0.11428571428571428,1.0,0.4076923076923077,0.01405804319282836,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.4293826170094965,0.3656694601337262,0.33865814696485624,0.5120772946859904,7,109.85990420937543,0.99,True,0.3155503196804859,0.8400372914511829
ucr001_v1,ucr_split_w2p,ucr_001,seed0,centralized,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.5948605483870099,0.42340819128977836,0.9996546802314139,0.6400944076148739,0.9507934039499921,0.6076696165191741,64,0.0,1,0.09756097560975609,0.05128205128205128,1.0,0.3037015447391431,0.05181781138226106,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.31252826098209535,0.7134567480955848,0.18540925266903915,0.8389694041867954,7,72.39600398143132,0.99,True,0.6054115629478269,0.9563596053955717
ucr001_v1,ucr_split_w2p,ucr_001,seed0,centralized,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7243965000820435,0.5681714749405744,0.9991139093300145,0.6686777383017115,0.9567920433519124,0.6339017051153462,64,0.0,1,0.16666666666666669,0.09090909090909091,1.0,0.544920728126835,0.013990129940689093,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.586287861146747,0.7455660729004672,0.4288354898336414,0.7471819645732689,7,85.46033048331736,0.99,True,0.6505200003192204,0.9619314168776801
ucr001_v1,ucr_split_w2p,ucr_001,seed0,centralized,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6660530712898057,0.49945929823002666,0.9994017836488609,0.6441133492984995,0.9563669566996332,0.6070726915520628,64,0.0,1,0.11764705882352941,0.0625,1.0,0.46502835538752363,0.022705663965228415,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.490065527582998,0.7183941114692067,0.3290969899665552,0.7922705314009661,7,80.41528356989228,0.99,True,0.6134990422004193,0.9614094633803667
ucr001_v1,ucr_split_w2p,ucr_001,seed0,centralized,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6534460983487103,0.48541829536383513,0.9993830905112735,0.636063740039546,0.9566825364225369,0.6106719367588933,64,0.0,1,0.13333333333333333,0.07142857142857142,1.0,0.45539033457249073,0.023565898492325803,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.47957217659235507,0.7143647572676702,0.3200522534291313,0.789049919484702,7,81.23872849345207,0.99,True,0.6004829721186637,0.9616287932396876
ucr001_v1,ucr_split_w2p,ucr_001,seed0,centralized,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7142457312492211,0.5557918657012522,0.9990787878003552,0.6422537466842937,0.955351721019505,0.6118811881188119,64,0.0,1,0.35294117647058826,0.21428571428571427,1.0,0.5253348864298194,0.0146013492099425,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.5669555143086911,0.7159943301016687,0.4114963503649635,0.7262479871175523,7,87.46858386456967,0.99,True,0.6212892161988197,0.9605681969153695
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6368247341566394,0.46746815108079914,0.9986035866738779,0.5816634058537731,0.9249147001533317,0.5545023696682464,64,6.0,1,0.25,0.14285714285714285,1.0,0.43004115226337447,0.02048716439534568,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.4619309759422294,0.6707359281929368,0.31594860166288735,0.6731078904991948,7,97.24535163303216,0.99,True,0.5532719421034987,0.9341942880163066
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7421722191337529,0.5907920456435117,0.9978552500485751,0.3055437564268363,0.9066320371052055,0.450632911392405,64,71.0,1,0.6666666666666666,0.5,1.0,0.4362068965517241,0.006474396703943496,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.4426062682069198,0.35797281677528237,0.46938775510204084,0.4074074074074074,7,105.19556191687782,0.99,True,0.3135894858613589,0.9162293392993732
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.1980659912690908,0.1961260934128894,0.20004464784016074,0.10718729054947523,0.9093023803467286,0.23244877393349012,64,621.0,1,0.0,0.0,0.0,0.0,0.00715352922533617,44174,621,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1098573265334915,0.0,0.0,7,70.9034293148915,0.99,True,0.11435057379743326,0.9136258602287155
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,0.36765228687849166,0.22557716532825361,0.993196776368423,0.05117184253082653,0.85238557054459,0.1236316806181584,64,351.0,1,0.1,0.05263157894736842,1.0,0.016982364467668192,0.020306062389640965,44174,621,0.0,0.0,0.0,0.0,0.0,0.0,0.017132032940042452,0.05250139613836776,0.014285714285714285,0.020933977455716585,7,93.90093912700813,0.99,True,0.05282564673598194,0.8570972246362714
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6427859991484726,0.4739309979518794,0.9985584355569359,0.23476757961306888,0.94629279309526,0.40243228302929795,64,105.0,1,0.4,0.25,1.0,0.3874488403819918,0.012699778150043011,44174,621,0.0,0.0,1.0,0.0,1.0,1.0,0.4026335683863625,0.25911328611989654,0.336094674556213,0.4573268921095008,7,44.56482989919683,0.99,True,0.24900005813673123,0.950070526390716
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6137633350523966,0.44303351352901243,0.9985825928424336,0.34459546572649596,0.9326645390826367,0.48428571428571426,64,15.0,1,0.18181818181818182,0.1,1.0,0.3617021276595745,0.027776520124960385,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.3844633056142787,0.40028621432410766,0.24954128440366974,0.6570048309178744,7,54.519329957673584,0.99,True,0.3485003277718932,0.9400774434290996
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.700737118103542,0.5397502818069436,0.9985732822219815,0.5355339734504128,0.9182138530348475,0.5664160401002506,64,22.0,1,0.06060606060606061,0.03125,1.0,0.35644444444444445,0.027799157875673473,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.37878824010717405,0.6299552694664327,0.2461632903621854,0.6457326892109501,7,54.730130611521965,0.99,True,0.5170132913477284,0.9255313271078743
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.755668614353951,0.6082375265096551,0.9974383391578633,0.3905121010759286,0.9659750232337688,0.4926423544465772,64,119.0,1,0.6666666666666666,0.5,1.0,0.3279742765273312,0.0035994023633811744,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.3328544614165692,0.40930329178216085,0.49038461538461536,0.2463768115942029,7,47.86959726923302,0.99,True,0.36371374050454897,0.9693293816706982
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6679744495919131,0.5015762825278598,0.9995883555413201,0.7562612150313552,0.962803842541284,0.769971126082772,64,0.0,1,0.1904761904761905,0.10526315789473684,1.0,0.4703720716582453,0.02363381174446507,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.49171595365446535,0.9050274442902108,0.32904884318766064,0.8244766505636071,7,52.131416467064575,0.99,True,0.7410769916569996,0.9684024641936624
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.9969333618292288,1.0,0.9938854746951535,0.3790872187992176,0.964618362153997,0.4180432020330368,64,343.0,1,1.0,1.0,1.0,0.1407185628742515,0.0,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.14828760679922567,0.39059472506907655,1.0,0.07568438003220612,7,49.967041054150066,0.99,True,0.33351896775484946,0.9669374023499129
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only_ema,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6201720568922489,0.44953933243687777,0.9995881218771002,0.5247339079540413,0.939257446781054,0.5127458120903133,64,0.0,1,0.5454545454545454,0.375,1.0,0.37928464977645304,0.035179064608140534,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.3942105398210748,0.6014988394977963,0.2467280659234125,0.8196457326892109,7,36.85988076397916,0.99,True,0.4854876718696575,0.9478245731997539
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only_ema,ucr_001_p1,none,c604c97f8001290c,,2026-07-30 19:42:33,0.915055679759863,0.8448789816341307,0.9979463431459724,0.6813230434548256,0.9493313552094932,0.697211155378486,64,22.0,1,0.5,0.3333333333333333,1.0,0.6728797763280522,0.0020600353148911123,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.7768958193812641,0.8370387265522402,0.7986725663716814,0.5813204508856683,7,55.03021385957707,0.99,True,0.6514535701723239,0.9558498353024066
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only_ema,ucr_001_p2,none,c604c97f8001290c,,2026-07-30 19:42:33,0.7380457716643369,0.585329439049497,0.9985825928424336,0.35100313088546337,0.9631200784308751,0.5876211782252052,64,15.0,1,0.25,0.14285714285714285,1.0,0.5364891518737672,0.01113777335083986,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.5881338698821406,0.41245559428189416,0.4533333333333333,0.6570048309178744,7,40.37203488306375,0.99,True,0.38219346811544114,0.9685179796452417
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only_ema,ucr_001_p3,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6155766410014737,0.4450469502131094,0.9979718844426183,0.27619048184158695,0.9531905266736498,0.3746747614917606,64,56.0,1,0.1904761904761905,0.10526315789473684,1.0,0.3110173958882446,0.022207633449540454,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.3262864858827488,0.29923406457306895,0.23119122257053293,0.4750402576489533,7,30.579404143977055,0.99,True,0.27448280432158234,0.9559843589350443
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_cb_only_ema,ucr_001_p4,none,c604c97f8001290c,,2026-07-30 19:42:33,0.9191045825751778,0.854379918598242,0.9944396543279377,0.3747890209403048,0.959310812088661,0.40597345132743357,64,326.0,1,0.5,0.3333333333333333,1.0,0.20891364902506965,0.0004980305156879612,44174,621,1.0,1.0,1.0,1.0,1.0,1.0,0.22698685124632298,0.39065886893547636,0.7731958762886598,0.12077294685990338,7,32.23555036286419,0.99,True,0.31526851429510466,0.9626277554828567
ucr001_v1,ucr_split_w2p,ucr_001,seed0,federated_fedavg_cb_only,ucr_001_p0,none,c604c97f8001290c,,2026-07-30 19:42:33,0.6670004325198001,0.5008778039747802,0.9980001398390486,0.22639415636130564,0.9213069498915394,0.3633187772925764,64,56.0,1,0.2631578947368421,0.15151515151515152,1.0,0.3425827107790822,0.021098383664599086,44174,621,0.0,0.0,1.0,1.0,1.0,1.0,0.3552616169063079,0.24310747696263546,0.2561851556264964,0.5169082125603864,7,94.36826053641114,0.99,True,0.23760298421597167,0.9276733420034939
